COUNTY_NAME;ADDRESS;LONGITUDE;LATITUDE
Arnavutköy;ARNAVUTKÖY MERKEZ Mah. FATIH Cad. No: 23 B;28,7463105;41,1793747
Arnavutköy;ARNAVUTKÖY MERKEZ MAH. FATIH CAD. NO:8/B-2;28,741514;41,183985
Arnavutköy;Arnavutköy Merkez Mah. Necip FazIl Cad. No:6b/1 ;28.74535;41.184079
ARNAVUTKÖY;Arnavutköy Merkez Mah. Yenice Sok. No:1/3a; 28.744770936995213;41.179237124582144
ARNAVUTKÖY;ARNAVUTKÖY MERKEZ MAHALLESI AYşIL SOKAK NO:17/A;28,742541;41,183281
ARNAVUTKÖY;ARNAVUTKÖY MERKEZ MH 23 NISAN CD NO4/A;28,734574;41,183708
ARNAVUTKÖY;ARNAVUTKÖY MERKEZ MH. Eski Edirne AsfaltI Caddes 185-5A B;28,74617;41,179403
ARNAVUTKÖY;ARNAVUTKÖY MERKEZ MH. Gaziosmanpaşa Cd. No:1;28,745636;41,183143
ARNAVUTKÖY;ARNAVUTKÖY MERKEZ MH. Genç Osman Caddesi 17;28,739913;41,182594
ARNAVUTKÖY;ARNAVUTKÖY MERKEZ MH. Semih Sokak 2;28,736926;41,185508
ARNAVUTKÖY;ATATÜRK MH. Gelibolu Caddesi 7/8/9;28,757121;41,189625
Arnavutköy;Boğazköy Istiklal Mah. Eski Edirne AsfaltI Cad. No:1146/1;28.815285849954904;41.136797210315194
ARNAVUTKÖY;Boğazköy Istiklal Mah. Özgülüm Sok. 3 A-B;28.766002578970745;41.18179760781344
ARNAVUTKÖY;Boğazköy Yunus Emre Mah. Otuz Ağustos Cad. ÇamlIca Sok. No: 7;28.759501329304445;41.18371696242111
ARNAVUTKÖY;Bolluca Mah. Abdullah Gül Cad. No: 22 / A;28.763873662056824;41.19966280906924
Arnavutköy;Bolluca Mah. Battalgazi Cad. No:14;28.765739;41.199253
Arnavutköy;Bolluca Mah. Mavi göl Cad. No:3/A;28.7630427;41.1983139
ARNAVUTKÖY;BOLLUCA MAHALLESI KOCA YUSUF CADDESI  SAKIZAğACIMEVKII NO:70/A;28,767409;41,204338
Arnavutköy;Bolluca Merkez Battal Gazi 5;28,766187;41,200063
ARNAVUTKÖY;BOLLUCA MH KOCA YUSUF CD NO12-16/A12-16/B12-16/C;28,765474;41,200876
ARNAVUTKÖY;BOLLUCA MH. Battalgazi Caddesi 15-17;28,766576;41,20085
ARNAVUTKÖY;BOLLUCA MH. Mavigöl Caddesi 17;28,766407;41,200774
ARNAVUTKÖY;BOYALIK KÖYÜ HACI SALIMAğA CADDESI NO:5/B;28,629853;41,263271
ARNAVUTKÖY;DELIKLIKAYA MH. Irfan Sokak 3;28,665784;41,110929
Arnavutköy;Delikli Kaya Çiğdem Sok No:29 ;28.6530;41.1100
ARNAVUTKÖY;DURUSU MAH. YENIKÖY CAD. No:14;28,675126;41,302099
Arnavutköy;Durusu Mah. Yeniköy Cad. No:68/A;28.679712;41.303956
ARNAVUTKÖY;DURUSU MAHALLESI DURUSU YENIKÖY CADDESI NO68;28,679807;41,304054
ARNAVUTKÖY;Eski Edirne AsfaltI Istiklal Mah. No: 1224;28.78762410985615;41.15146078288629
ARNAVUTKÖY;Eski Edirne AsfaltI KarlIbayIr Mah. No:4;28.71973700000000;41.18345300000000
ARNAVUTKÖY;Fatih Cad. No:111;28.740510371166923;41.184903997400504
Arnavutköy;FATIH FATIH CAD. NO:27/A (ESKI NO:1364);28.73822;41.187078
ARNAVUTKÖY;Gaziosmanpaşa Taşoluk Toki 2.Bölge Ticaret Merkezi ;28.70826080000000;41.20756350000000
Arnavutköy;HadIm köy Mah. Cahit SItkI TarancI Cad.  AkpInar Apt. No: 21/F;28.613983;41.181888
ARNAVUTKÖY;HADIMKÖY 1. ETAP HURI SOK. 1;28,612392;41,181829
ARNAVUTKÖY;HadImköy Hastahane Mah. Ayasofya Cad. No:55;28.61769000000000;41.15733000000000
Arnavutköy;HadImköy Mah şebeke Cad. No:4/B;28.619854;41.163452
Arnavutköy;HadImköy Mah. Atatürk Cad. No:2;28,623759;41,156328
ARNAVUTKÖY;HadImköy Mah. Cahit SItkI TarancI Cad. No: 21;28.61243000000000;41.18174000000000
Arnavutköy;HadImköy Mah. Cahit SItkI TarancI Cad. No:21/F;28.612393;41.184107
ARNAVUTKÖY;HadImköy Mah. Doğukent Cad. 19b/19c;28.36402000000000;41.10567000000000
ARNAVUTKÖY;HadImköy Mah. Halit Ziya UşaklIgil Sok. No:25/27;28.62268000000000;41.15771000000000
Arnavutköy;HadImköy Mah. Mevlana Cad. No:128 R/2;28.612737;41.170249
ARNAVUTKÖY;HADIMKÖY MAHALLESI HARAÇÇI-HADIMKÖY YOLU CADDESI NO:290/B;28,623827;41,156431
ARNAVUTKÖY;HadImköy Mh Cahit SItkI TarancI Cd No:21/I-J;28,612411;41,181501
ARNAVUTKÖY;HADIMKÖY MH. Cahit SItkI TarancI Caddesi NO:7;28,612137;41,183581
ARNAVUTKÖY;HADIMKÖY MH. Hasan Polatkan Caddesi 2;28,62354;41,162832
Arnavutköy;HadImköy Mha. Atasofya Cad. No:26;28,621133;41,15612
Arnavutköy;HaraçcI Mah. HaraçcI Cad. No:42/A;28.706804;41.17334
ARNAVUTKÖY;HARAÇÇI MAH. BAYAK CAD. NO : 25/B;28.703890;41.179327
ARNAVUTKÖY;HaraççI Mah. Bayrak Cad. No: 6;28.70365000000000;41.17938000000000
ARNAVUTKÖY;HaraççI Mah. Göçmenkent Cad. No:15/1;28.42200000000000;41.10251000000000
Arnavutköy;HaraççI Mah. HaraççI HadImköy Yolu Cad. No:71;28.642487;41.157822
ARNAVUTKÖY;HARAÇÇI MH. şanlI Sokak NO:5;28.70365;41.174617
ARNAVUTKÖY;HARAÇÇI MH. Taşoluk Caddesi 32/1;28,706563;41,186829
Arnavutköy;HASTANE MAH AYASOFYA CAD NO:5/1;28,62203;41,155732
Arnavutköy;Hastane Mah. Ayasofya Cad. No:41/A;28.6169653;41.156584
Arnavutköy;Hastane Mah. Nurettin Sözen Cad. N:10;28.624320;41.145990
Arnavutköy;HASTANE MAH. NURETTIN SÖZEN CAD. NO:10 HADIMKÖY;28,623638;41,154181
ARNAVUTKÖY;Hastane Mah. şehit şaban Aydoğan Sok. No:30;28.62233700000000;41.15388200000000
ARNAVUTKÖY;HASTANE MAHALLESI, KORULUK SOKAK NO:30/A;28,616332;41,156262
ARNAVUTKÖY;HASTANE MH AKGÜNAY SOKAK GÜL APT NO:4/1-2;28,612625;41,157534
ARNAVUTKÖY;HASTANE MH. 10 10;28,613881;41,157982
ARNAVUTKÖY;HASTANE MH. Ayanoğlu Sk.HadImköy No:1;28,619408;41,151697
ARNAVUTKÖY;HASTANE MAHALLESI AYASOFYA CADDESI NO:13/A;28,621207;41,155984
ARNAVUTKÖY;HICRET MAH KIBRIS CAD NO:298/A;28,75426;41,197835
Arnavutköy;Hicrtet Mah. KIbrIs Cad. No:298/A;28.75436;41.19781
Arnavutköy;IMRAHOR MAH SEVBAN MEHMET CAD. NO:152;28.745960;41.215204
ARNAVUTKÖY;Imrahor Mah. Abdullah Gül Cad. No: 149/3;28.746833399903668;41.214949401923754
Arnavutköy;Imrahor Mah. Barbaros Cad. No:10/B;28.750903;41.214366
Arnavutköy;Imrahor Mah. Sevban Mehmet Cad. No:152;28,745934;41,215158
ARNAVUTKÖY;IMRAHOR MH. Abdullah Gül Cd. (Atatürk Cd.) No.91/3;28,747101;41,214619
ARNAVUTKÖY;Imrahor Mh. Abdullah Gül Cd. (Atatürk Cd.) NO:1;28,747101;41,214619
Arnavutköy;Islam Bey Mah. YIldIrIm BeyazIt Cad. No:37/A;28,742455;41,188642
Arnavutköy;Islam Bey Mah. YIldIrIm BeyazIt Cad. No:518/1;28.743727;41.190303
Arnavutköy;Islam Bey Mah. YIldIrIm BeyazIt Cad. No:81/B;28.747879;41.191546
Arnavutköy;ISLAMBEY FATIH NO.70/A;28.742686;41.1825
ARNAVUTKÖY;Islambey Mah. Bosna Cad. No: 3;28.74427829741798;41.1905289001623
Arnavutköy;ISLAMBEY MAH. FATIH CAD. NO:36/A-;28,7382;41,1842
Arnavutköy;Islambey Mah. KIbrIs Cad. Nizamiye Sok. No:4 ;28.752307;41.198238
ARNAVUTKÖY;ISLAMBEY MH. 224 Aktepe Sk. NO:1;28,742874;41,202011
ARNAVUTKÖY;Islambey Mh. Aktepe Sk. 224;28,742874;41,202011
ARNAVUTKÖY;ISLAMBEY MH. Fatih Caddesi 108;28,736479;41,189286
ARNAVUTKÖY;ISLAMBEY MH. Felek Sokak 23/25;28,748213;41,194024
ARNAVUTKÖY;ISLAMBEY MH. Kalyon Sokak 9;28,744043;41,193287
ARNAVUTKÖY;ISLAMBEY MH. KIbrIs Caddesi 271;28,746103;41,198572
Arnavutköy;ISTASYON MAH. şEHITLIK CAD. NO:37/B;28,622048;41,15579
ARNAVUTKÖY;Karaburun Köyü Istanbul Cad. No: 289;28.68057700000000;41.33843800000000
ARNAVUTKÖY;KARABURUN KÖYÜ PAZAR SOK NO:13/B;28,68199;41,345899
ARNAVUTKÖY;KARABURUN MH CUMLE SOKAK NO 1/2-3;28,680293;41,338066
ARNAVUTKÖY;Karaburun Sahil Yolu Cad. Karaburun Sahil Yolu Cad. NO:1;28,688192;41,339933
Arnavutköy;Karaburun:Karaburun köyü Sok.No:13/B;28.68209;41.34586
ARNAVUTKÖY;KARADOLAP MAH.VEHASTANE MAH. şEHIT şABAN AYDOğAN SOK NO 12/A;28,6225683;41,15439504
Arnavutköy;KARLIBAYIR MAH KARLIBAYIR CAD NO:10/1;28.715866;41.181762
Arnavutköy;KARLIBAYIR MAH KIZILERIK SOK NO:19-21;28.712938;41.184187
Arnavutköy;KarlIbayIr Mah, Selçuklu Cad, No:59/A-B;28,71309976904000;41,18549068903060
Arnavutköy;KarlIbayIr Mah. Bayrak Cad. No:80/A;28.711144;41.181452
ARNAVUTKÖY;KarlIbayIr Mah. Bayrak Cad. Pertev Sok. No:77 / 2;28.71074800000000;41.18203700000000
Arnavutköy;KarlIbayIr Mah. KIzIlerik Sok. No.19-21/8;28.7107603;41.1841463
Arnavutköy;KarlIbayIr Mah. KIzIlerik Sok. No:19-21;28.712928;41.184187
ARNAVUTKÖY;KARLIBAYIR MAHALLESI BAYRAK CADDESI NO92/A-B-C;28,71268;41,181709
ARNAVUTKÖY;KARLIBAYIR MAHALLESI SEVNUR SOKAK NO:2/A;28,7138213;41,1852091
ARNAVUTKÖY;KARLIBAYIR MH. Çoban Çeşme Sokak 1;28,711139;41,181386
ARNAVUTKÖY;KARLIBAYIR MH. Taşan Sokak 67;28,709625;41,185489
Arnavutköy;KarlInayiy Mah. KIzIl BayIr Sok. No:19-21/D;28,712946;41,184192
ARNAVUTKÖY;M.AKIF ERSOY MAH EGEMEN CAD NO:34/C;28,714268;41,198901
ARNAVUTKÖY;MAVIGÖL MH. Kocayusuf Cd. No:33;28,7669;41,2031
Arnavutköy;Mavigöl Mah. YeşilyalI Sok. No:7/B ;28.76532;41.20420
ARNAVUTKÖY;MEHMET AKIF ERSOY MH. Çelebi Cd.(IETT Toki KonutlarI Iç 5;28,707999;41,207653
Arnavutköy;Mehmet Akif Ersoy Mah. Egemen Cad. No:34/C;28.714172;41.198851
Arnavutköy;MERKEZ MAH ESKI EDIRNE ASFALTI CAD NO:1253 /B;28,741179;41,183395
ARNAVUTKÖY;Merkez Mah. 23 Nisan Cad. No: 2 / A;28.73476500000000;41.18395500000000
Arnavutköy;MERKEZ MAH. EDIRNE CAD no:1223/a;28,744244;41,181353
Arnavutköy;MERKEZ MAH. FATIH CAD. NO:15;28,740763;41,184835
Arnavutköy;Merkez Mah. Mehmet Akif Ersoy Cad. No:16/1;28,74025;41,18408
ARNAVUTKÖY;Merkez Mah. Nene Hatun Cad. Ova Sok. No: 1;28.740466212785535;41.18188375930753
Arnavutköy;MERKEZ MAH. YILDIRIM BEYAZIT CAD. NO:10/4;28,7416;41,1856
Arnavutköy;Merkez Mah.Düldül Sok No:9;28.739024;41.184490
ARNAVUTKÖY;Merkez Mah.Osmangazi Cad. No:23;28.766095109116982;41.201145952859534
ARNAVUTKÖY;MERKEZ MAHALLESI DÜLDÜL SOKAK No:23/23 B;28,740151;41,184776
Arnavutköy;MERKEZ MAHALLESI ESKI EDIRNE ASFALTI NO:1380;28.741978;41.183073
Arnavutköy;Mustafa Kemal Paşa Istiklal No:107/4;28.703342;41.002311
ARNAVUTKÖY;Mustafa Kemal Paşa Mah. Asuman Sok. 1a;28.73552800000000;41.18626800000000
Arnavutköy;Mustafa Kemal Paşa Mah. Eski Edirne AsfaltI Cad. No:1548;28.833439;41.133644
ARNAVUTKÖY;Mustafa Kemal Paşa Mah. Fatih Cad. 75/A;28.74128000000000;41.18378000000000
Arnavutköy;Mustafa Kemal Paşa Mah. Fatih Cad. No:113/A;28.7364627;41.1848234
ARNAVUTKÖY;MUSTAFA KEMAL PAşA MH KazIm Karabekir Cad 101-103-105-107;28,721016;41,191749
ARNAVUTKÖY;MUSTAFA KEMAL PAşA MH. 1476 Eski Edirne AsfaltI Caddesi NO:1;28.732257;41.185845
ARNAVUTKÖY;MUSTAFA KEMALPAşA MAH. ESKI EDIRNE AsfaltI Cad.  Kiptaş Konut No:1550/A;28,724699;41,185081
ARNAVUTKÖY;NECIP FAZIL CADDESI NECIP FAZIL CADDESI NO:43;28,745714;41,184272
ARNAVUTKÖY;Nene Hatun Mah. Fatih Cad. 234;28.72970800000000;41.19552500000000
ARNAVUTKÖY;Nene Hatun Mah. Fatih. Cad. No: 398;28.72845400000000;41.20391700000000
ARNAVUTKÖY;NENE HATUN MAHALLESI FATIH CADDESI NO:280A;28,727749;41,197434
ARNAVUTKÖY;Ömerli Mah. MezarlIk Sok. No: 1 - B;28.63915200000000;41.11398600000000
Arnavutköy;Ömerli Mah. Terme Sok. A.v.m ÇarşI No:13;28.638771;41.110862
ARNAVUTKÖY;Ömerli Mh Kiptaş HadImköy Ömerli KonutlarI No 6;28,63926;41,110223
Arnavutköy;ÖMERLI MH TERME SK NO:8;28.639099;41.110889
ARNAVUTKÖY;Ömerli Mh. Ömerli Sokak No:88-A/90-B;28,640192;41,114008
ARNAVUTKÖY;Taşoluk Istanbul Cad. No:1;28.72358000000000;41.19554000000000
ARNAVUTKÖY;Taşoluk Mah. Egemen Cad. No:1/1;28.72360500000000;41.19524500000000
ARNAVUTKÖY;TAşOLUK MH. Zengin Sk. (Sümbül Sk.) No:1;28,715703;41,197083
ARNAVUTKÖY;TAYAKADIN MAH TAYAKADIN-YASSIÖREN CAD NO:66A;28,69043;41,269043
Arnavutköy;TayakadIn Mah. Köy Içi Cad. No:7/2;28.688283;41.271929
Arnavutköy;TayakadIn Mah. TayakadIn YassIören Cad. No:66A;28.682223;41.263257
ARNAVUTKÖY;TERKOS KARABURUN CD. No:282;28,673798;41,3036
Arnavutköy;Terkos Mah. Durusu -Yeniköy Cad. No: 19/A;28.674867;41.302139
ARNAVUTKÖY;YAVUZ SELIM MH. Fatih Cd. (Terkos Cd.) No.420-422;28,726877;41,205977
Arnavutköy;Yavuz Selim Mah. Ertekin Sok. No:4C/1;28.939942;41.079784
Arnavutköy;Yavuz Selim Mah. KIbrIs Cad. No:3/A1;28.729084;41.204563
Arnavutköy;Yavuz Selim mah. KIrçeşme sok. No:1;28.7394927;41.2018684
ARNAVUTKÖY;Yavuz Selim Mah. Sokullu Mehmet Caddesi No:161;28.742515250461004;41.20217079209144
ARNAVUTKÖY;YAVUZ SELIM MAHALLESI TATLIPINAR SOKAK NO:8;28,741716;41,20348
ARNAVUTKÖY;Yavuz Selim Mh. Fatih Cd. (Terkos Cd.) 91/3;28,726877;41,205977
Arnavutköy;YENI ISTANBUL HAVAALANI IMRAHOR MAH ULUBATLI HASAN CAD. NO:1;28,797818;41,003015
Arnavutköy;Yeni Köy Mah. YeniKöy Cad. No:18/B;28.72254;41.31811
ARNAVUTKÖY;YENIKÖY KÖYÜ YENIKÖY CAD NO:18/B;28,722606;41,318044
ARNAVUTKÖY;YUNUS EMRE MAH MELIH.SOK. NO:17/A;28,75622318;41,1813038
Arnavutköy;Yunus Emre Mah. 30 Ağustos Cad. No:116;28.758073;41.183153
ARNAVUTKÖY;Yunus Emre Mah. 30 Ağustos Cad. No:73;28.761659679469787;41.185566674836465
Arnavutköy;Yunus Emre Mah. 30 Ağustos Cad. No:76;28,762813;41,185699
Arnavutköy;Yunus Emre Mah. 30 Ağustos Cad. No:81;28.760890;41.185262
Arnavutköy;YUNUS EMRE MAH. KESKIN SOK. NO:39/1;28,7581;41,185761
ARNAVUTKÖY;YUNUS EMRE MAHALLAESI 30 AğUSTOS CAD GÜRSES  SOKAK 31/A-B-C;28,76376;41,185713
ARNAVUTKÖY;YUNUS EMRE MH. 30 Ağustos Caddesi 103/B;28.759031;41.183775
ARNAVUTKÖY;YUNUS EMRE MH. 30 Ağustos Caddesi 129-133;28,757357;41,182533
ARNAVUTKÖY;YUNUS EMRE MH. 30 Ağustos Cd. (Mareşal Fevzi Çakma No:1;28,762186;41,185543
ARNAVUTKÖY;YUNUS EMRE MH. Hüma Caddesi NO:22;28.763382;41.186995
ARNAVUTKÖY;YUNUSEMRE MAHALLESI NECIP FAZIL CADDESI NO 243/A;28,76208;41,186316
Atasehir; Inönü Mah.KayIşdağI Cad.No:192;29.104612;40.965348
Atasehir;AşIk Veysel Mah. 3001 Cad. No:88/A Ataşehir;29.093787;41.004320
Atasehir;AşIkveysel Mah. 3002 Cad. No:1/1b;29.09166;41.001350
Atasehir;Atatürk Mah. Girne Cad. No:12;29.135455;40.986009
Atasehir;Atatürk Mah. Turgut Ozal BulvarI No:5/2 Gardenya Plaza  Önü No:5;29.127939;40.992488
Atasehir;Atatürk Mah. Vedat Günyol Cad. No:46/D;29.113966;40.990992
Atasehir;Barbaros Mah. Barbaros Cad. No:214/B;29.099434;40.989793
Atasehir;BostancI Köprüsü Iett DurağI YanI;29.104612;40.965348
Atasehir;Esatpaşa Mah. şehit Cahar Dudayev Cad. No: 145;29.086320;40.996051
Atasehir;Esatpaşa Mah. TaşkIn Cad. No:23;29.077963;41.005759
Atasehir;Esatpaşa Mahallesi Balabanağa Sokak 9/A;29.086472;41.007740
Atasehir;Ferhatpaşa Mah.Yeditepe Cad. No:94/B;29.170791;40.987016
Atasehir;Ferhatpaşa. Mah Yeditepe. Cad No:56;29.174157;40.986209
Atasehir;Icerenköy Mah. Hal Yolu Carrefour Önü Beyaz Evler DuragI;29.099717;40.975658
Atasehir;Içeren Köy Mah. Prof. Dr.  N. Erbakan Cad. No 41/A  Ataşehir;29.119802;40.973527
Atasehir;Içerenköy Mah. Halyolu Cad. No:1;29.100928;40.975132
Atasehir;Içerenköy Mah. KayIşdağI Cad.  Parlak Çim Apt. 16 C/4 ;29.107099;40.979315
Atasehir;Içerenköy Mah. Necmettin Erbakan Cad. No:116;29.124855;40.977620
Atasehir;Içerenköy Mah.KarslI Ahmet Cad.AydIn Sok.No:4;29.114637;40.973484
Atasehir;Inönü Mah. . Orkide Sok. No:8 Ataşehir ;29.134983;40.977598
Atasehir;Inönü Mah. KayIşdağI Cad. No:192;29.135632;40.978496
Atasehir;Inönü Mah. Nar Çiçeği Sok.No:11/B;29.14472;40.976601
Atasehir;Inönü Mah.Ulusu Cad.No:123/C;29.142422;40.976035
Atasehir;Inönü Mh Kar Sk KöşebaşI;29.142058;40.978269
Atasehir;KayIşdagI Mah. Egemenlik Sok. No.1/A;29.153433;40.975404
Atasehir;KayIşdağI  Mah. Uslu Cad. Dutluk  Sok. No:1/A ;29.155882;40.981816
Atasehir;KayIşdağI Mah. AkyazI Cad. No:25/B;29.142407;40.980376
Atasehir;KayIşdağI Mah. Dudullu Cad. Tapu BinasI Iett Otobüs DurağI YanI;29.125307;40.979072
Atasehir;KayIşdağI Mah. KayIşdağI Cad. No:255;29.153820;40.975162
Atasehir;KayIşdağI Mah. Uslu Cad. No:91/B;29.151077;40.980672
Atasehir;KayIşdağI Mah. Uslu Cad.No:93/D-1;29.151255;40.975404
Atasehir;KayIşdağI Mah.Uslu Cad.No:113;29.154108;40.980446
Atasehir;Küçükbakkalköy Mah. Fevzipaşa Cad. No:25/B;29.115948;40.979568
Atasehir;Küçükbakkalköy ş. Ali Yolu Cad. No:27;29.118116;40.983282
Atasehir;Mevlana Mah. Kuşkonmaz Sok. No:19/B;29.1566;40.9851
Atasehir;Mevlana Mah. Sakarya Cad. No: 34  Ataşehir;29.150151;40.988127
Atasehir;Mimar Sinan Mah. Atlas Sak. No:18/B;29.157095;40.984355
Atasehir;Mustafa Kemal Mah. 3091 Sokak No:38/D;29.0951;41.001
Atasehir;Örnek Mah. Libadiye Cad.  No:117/ B;29.074490;40.996453
Atasehir;Örnek Mah. şehit Cahar Dudayev Cad. HIzIr Reis IETT  DurağI YanI;29.085245;40.995704
Atasehir;Örnek Mh. Cahar Dudayev Cd. No:124;29.085728;40.995836
Atasehir;Yeni ÇamlIca Mah.Dursunbey Cad.16.Blok No:3;29.155631;40.991003
Atasehir;Yenisahra Mah .Yavuzer Cad. No:32/F;29.087980;40.986966
Atasehir;Yenisahra Mah. Karaman Cad. No:3/1a E5 Tamirhane DurağI;29.077976;40.990988
Atasehir;Yenisahra Mah. Mimarsinan Cad. No:28/A;29.091914;40.993157
Atasehir;Yenişehir Mah.. Necip FazIl BulvarI Pazar Sok.No:7 Halk Ekmek Ataşehir;29.147223;40.989832
ATAşEHIR;AKARSLI AHMET CAD AYDIN SOK NO:1;29,114738;40,973491
ATAşEHIR;AKYAZILI CD AKYAZILI CD D:4 NO:102;29,143957;40,986538
ATAşEHIR;Altunizade Mh.KIsIklI Cd.Haluk Türksoy Sk. Başaran-B Iş Mrk. 4/A;29.03875026902634;41.024300674508964
ATAşEHIR;AşIK VEYSEL MAH. 3001 CAD. No:204;29,0894;40,9979
ATAşEHIR;AşIK VEYSEL MAH. 3001. CAD. NO:146/;29,0915;41,0012
ATAşEHIR;AşIK VEYSEL MAH. Buğday Sok. No:2-5-6;29,092172;41,007603
ATAşEHIR;AşIk Veysel Mah. SarI Harman Sok. Saba Sitesi C Blok Apt. No:17-19 C;29.0907755403831;41.0079131917762
ATAşEHIR;AşIK VEYSEL MH 3001. CD. NO:6 4B;29.094159;41,004515
ATAşEHIR;ATAşEHIR ATATÜRK MH. 7 3. Cd. NO:1;29,135905;40,991273
ATAşEHIR;Ataşehir Blv. Mozaik Sok. ÇarşI T14 No: 29;29.1357876375087;40.9899688747279
ATAşEHIR;ATAşEHIR MAHALLESI MEVLANA CADDESI MANOLYAM SOKAK NO17;29,156898;40,983838
ATAşEHIR;ATATURK MAH GIRNE CAD NO:18;29,134527;40,986231
Ataşehir;ATATURK MAH. ATASEHIR BULVARI ATA 3-4 BLOK DUKKAN 15;29,122175;40,992574
Ataşehir;ATATÜRK ATAşEHIR BULVARI NO:12/B;29.1205223;40.992668
Ataşehir;Atatürk Mah Ertuğrul Gazi Sok Metropol Istanbul Sitesi D12 Blok No:2Z;29,121851;40,9939
ATAşEHIR;Atatürk Mah Ikinci Cad No:3;29,135;40,9864
ATAşEHIR;Atatürk Mah. Ataşehir Bul. ;29.1208872692182;40.9927222347005
Ataşehir;Atatürk Mah. Demokrasiş iCad. No:108/A;29,2213015;41,0150119
Ataşehir;Atatürk Mah. Ertuğrulgazi Sok. No:2/8;29.119339;40.994232
Ataşehir;Atatürk Mah. Girne Cad. No:12/A;29,135428;40,986084
